id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3381901,1,2016-04-04T14:33:12.000+05:30,2016-04-04T15:06:58.000+05:30,1,-74.00629425048828,40.74990463256836,-73.96700286865234,40.76101303100586,N,2026
id0214120,2,2016-05-11T13:03:29.000+05:30,2016-05-11T13:14:24.000+05:30,1,-73.97611236572266,40.77614974975586,-73.97931671142578,40.76533889770508,N,655
id1506453,1,2016-06-16T10:23:25.000+05:30,2016-06-16T11:10:36.000+05:30,1,-73.9908218383789,40.75575256347656,-73.99752807617188,40.722434997558594,N,2831
id3259541,2,2016-06-25T16:09:59.000+05:30,2016-06-25T16:34:17.000+05:30,1,-73.98538208007812,40.75025177001953,-74.0105972290039,40.70981979370117,N,1458
id2194188,2,2016-06-10T22:16:14.000+05:30,2016-06-10T22:26:26.000+05:30,1,-73.98612213134766,40.7264289855957,-73.99942016601562,40.72024917602539,N,612
id2042535,1,2016-02-12T12:36:38.000+05:30,2016-02-12T12:47:07.000+05:30,1,-73.9789810180664,40.75651931762695,-73.9921646118164,40.749202728271484,Y,629
id2419613,1,2016-06-15T19:56:48.000+05:30,2016-06-15T20:14:07.000+05:30,1,-73.95475006103516,40.7655143737793,-73.99109649658203,40.726173400878906,N,1039
id2695986,1,2016-05-22T00:59:21.000+05:30,2016-05-22T01:08:21.000+05:30,1,-73.95552062988281,40.77927780151367,-73.9789047241211,40.74277877807617,N,540
id3247633,1,2016-06-29T20:44:44.000+05:30,2016-06-29T20:57:25.000+05:30,1,-73.95514678955078,40.782554626464844,-73.96663665771484,40.80797576904297,N,761
id0194198,2,2016-05-15T14:44:09.000+05:30,2016-05-15T15:29:08.000+05:30,4,-73.86266326904297,40.768768310546875,-73.9752197265625,40.763511657714844,N,2699
id0260905,1,2016-01-13T21:06:29.000+05:30,2016-01-13T21:18:20.000+05:30,1,-73.97229766845703,40.756065368652344,-73.99039459228516,40.771766662597656,N,711
id0398807,2,2016-02-23T14:50:40.000+05:30,2016-02-23T15:07:24.000+05:30,6,-73.97357177734375,40.752166748046875,-73.97453308105469,40.73026657104492,N,1004
id1428415,1,2016-02-14T20:13:17.000+05:30,2016-02-14T20:28:14.000+05:30,1,-73.98028564453125,40.73442840576172,-73.9763412475586,40.76398849487305,N,897
id3920713,2,2016-01-16T17:56:52.000+05:30,2016-01-16T18:03:34.000+05:30,2,-73.97564697265625,40.74140930175781,-73.97724151611328,40.72637176513672,N,402
id1287069,1,2016-01-12T14:32:54.000+05:30,2016-01-12T14:52:01.000+05:30,2,-73.98944854736328,40.74169921875,-73.98248291015625,40.76763153076172,N,1147
id2654799,2,2016-05-06T04:23:10.000+05:30,2016-05-06T04:33:30.000+05:30,2,-74.00390625,40.7419319152832,-73.99950408935547,40.76133346557617,N,620
id1504893,1,2016-01-11T19:16:41.000+05:30,2016-01-11T19:30:04.000+05:30,1,-73.97727966308594,40.75818634033203,-73.9583511352539,40.78150177001953,N,803
id3838936,1,2016-02-15T00:21:31.000+05:30,2016-02-15T00:24:17.000+05:30,2,-73.99407196044922,40.741111755371094,-73.99867248535156,40.74225616455078,N,166
id3953004,2,2016-06-03T20:36:14.000+05:30,2016-06-03T20:42:55.000+05:30,5,-73.9843978881836,40.72854995727539,-73.9721908569336,40.7475700378418,N,401
id3539226,2,2016-05-05T02:49:46.000+05:30,2016-05-05T02:50:53.000+05:30,1,-74.00700378417969,40.739871978759766,-74.00589752197266,40.74017333984375,N,67
id1385785,1,2016-04-01T23:31:26.000+05:30,2016-04-01T23:50:59.000+05:30,1,-73.9766845703125,40.788238525390625,-73.96554565429688,40.755252838134766,N,1173
id1647538,1,2016-04-08T19:54:06.000+05:30,2016-04-08T20:05:41.000+05:30,1,-73.98094177246094,40.75783157348633,-73.99105072021484,40.7604866027832,N,695
id3300666,2,2016-05-13T08:00:36.000+05:30,2016-05-13T08:05:22.000+05:30,1,-73.97071838378906,40.75880813598633,-73.97560119628906,40.752689361572266,N,286
id0763508,1,2016-06-10T18:53:47.000+05:30,2016-06-10T19:02:00.000+05:30,1,-74.007568359375,40.73271560668945,-74.00250244140625,40.72480392456055,N,493
id1638050,1,2016-04-11T23:27:02.000+05:30,2016-04-11T23:38:11.000+05:30,1,-74.00940704345703,40.70612335205078,-73.9746322631836,40.75115966796875,N,669
id3468368,1,2016-02-19T07:22:32.000+05:30,2016-02-19T07:28:42.000+05:30,1,-73.9581069946289,40.769290924072266,-73.95420837402344,40.76411437988281,N,370
id0556588,2,2016-02-15T19:50:44.000+05:30,2016-02-15T19:57:35.000+05:30,5,-73.99170684814453,40.747764587402344,-73.9803237915039,40.74323654174805,N,411
id2975591,1,2016-01-06T12:26:54.000+05:30,2016-01-06T12:39:42.000+05:30,1,-73.99375915527344,40.73271942138672,-73.99127960205078,40.74226379394531,N,768
id1348785,1,2016-01-21T10:33:51.000+05:30,2016-01-21T10:39:06.000+05:30,1,-73.96219635009766,40.76779556274414,-73.96894073486328,40.76355743408203,N,315
id0938598,1,2016-04-30T03:58:43.000+05:30,2016-04-30T04:05:15.000+05:30,1,-73.97855377197266,40.736995697021484,-73.9571304321289,40.766151428222656,N,392
id1937745,2,2016-03-07T18:51:46.000+05:30,2016-03-07T18:58:30.000+05:30,2,-73.99097442626953,40.7606315612793,-73.99472045898438,40.750450134277344,N,404
id1245739,2,2016-05-31T22:34:15.000+05:30,2016-05-31T23:18:16.000+05:30,1,-73.78205108642578,40.6446418762207,-73.99275970458984,40.681339263916016,N,2641
id3646418,1,2016-05-18T07:43:58.000+05:30,2016-05-18T08:05:10.000+05:30,1,-73.96022033691406,40.79800033569336,-73.98101806640625,40.761985778808594,N,1272
id0610780,1,2016-06-10T08:14:42.000+05:30,2016-06-10T08:23:05.000+05:30,1,-73.9755630493164,40.78181838989258,-73.9755859375,40.76074981689453,N,503
id1811004,1,2016-01-13T13:53:57.000+05:30,2016-01-13T14:05:43.000+05:30,1,-73.96614074707031,40.76214599609375,-73.9561538696289,40.76759338378906,N,706
id3034691,2,2016-02-23T07:28:40.000+05:30,2016-02-23T07:41:26.000+05:30,1,-73.96710205078125,40.788307189941406,-73.9716796875,40.76392364501953,N,766
id0815381,2,2016-06-24T15:00:05.000+05:30,2016-06-24T15:03:40.000+05:30,1,-73.94998931884766,40.78459167480469,-73.95170593261719,40.79050827026367,N,215
id0257838,1,2016-06-16T19:18:01.000+05:30,2016-06-16T19:44:38.000+05:30,1,-73.96196746826172,40.76832580566406,-73.99036407470703,40.75102996826172,N,1597
id0852257,2,2016-06-14T23:29:00.000+05:30,2016-06-14T23:48:22.000+05:30,1,-73.86267852783203,40.76890182495117,-73.88556671142578,40.741241455078125,N,1162
id3193947,2,2016-06-08T21:27:19.000+05:30,2016-06-08T21:33:41.000+05:30,3,-73.98548126220703,40.758121490478516,-73.9996566772461,40.74415969848633,N,382
id0309774,2,2016-01-14T19:54:38.000+05:30,2016-01-14T19:57:57.000+05:30,4,-73.9961166381836,40.763919830322266,-73.99363708496094,40.75733184814453,N,199
id1611149,1,2016-03-26T19:07:49.000+05:30,2016-03-26T19:23:02.000+05:30,1,-73.9690170288086,40.75410842895508,-73.9903335571289,40.75144577026367,N,913
id1290138,1,2016-06-04T08:43:29.000+05:30,2016-06-04T08:52:01.000+05:30,1,-73.99016571044922,40.77227783203125,-73.99272155761719,40.75608444213867,N,512
id1719238,1,2016-05-21T02:41:20.000+05:30,2016-05-21T02:56:53.000+05:30,2,-73.98992156982422,40.729331970214844,-73.96697998046875,40.769126892089844,N,933
id0317057,1,2016-05-03T22:39:45.000+05:30,2016-05-03T23:02:35.000+05:30,1,-73.9884033203125,40.749122619628906,-73.92862701416016,40.76075744628906,N,1370
id3307903,2,2016-02-20T04:03:06.000+05:30,2016-02-21T03:33:00.000+05:30,3,-74.00810241699219,40.74148941040039,-74.00995635986328,40.7146110534668,N,84594
id0021343,2,2016-03-17T19:44:23.000+05:30,2016-03-17T20:02:17.000+05:30,1,-73.94446563720703,40.779293060302734,-73.97454071044922,40.793418884277344,N,1074
id2276933,1,2016-02-06T17:12:04.000+05:30,2016-02-06T17:27:02.000+05:30,2,-74.00489044189453,40.70906448364258,-73.99727630615234,40.721946716308594,N,898
id2625436,2,2016-04-26T18:31:59.000+05:30,2016-04-26T18:38:21.000+05:30,1,-73.98897552490234,40.736671447753906,-74.00177001953125,40.74038314819336,N,382
id2799386,1,2016-04-22T21:30:30.000+05:30,2016-04-22T21:44:02.000+05:30,1,-74.00862884521484,40.73945999145508,-73.98188781738281,40.77103805541992,N,812
id3564443,2,2016-04-21T01:30:43.000+05:30,2016-04-21T01:34:51.000+05:30,1,-74.00438690185547,40.742340087890625,-73.99491119384766,40.75019836425781,N,248
id2566177,1,2016-06-18T08:00:37.000+05:30,2016-06-18T08:05:20.000+05:30,2,-73.97269439697266,40.79339599609375,-73.96078491210938,40.797454833984375,N,283
id0549263,2,2016-02-23T14:11:01.000+05:30,2016-02-23T14:31:39.000+05:30,2,-73.97770690917969,40.7523193359375,-74.00598907470703,40.74005126953125,N,1238
id2835129,2,2016-02-01T17:45:30.000+05:30,2016-02-01T17:51:57.000+05:30,2,-73.93647766113281,40.81441116333008,-73.94327545166016,40.80265808105469,N,387
id2487895,1,2016-06-16T10:15:02.000+05:30,2016-06-16T10:30:30.000+05:30,1,-73.99532318115234,40.7497673034668,-73.97905731201172,40.75896453857422,N,928
id2067010,2,2016-03-22T12:36:22.000+05:30,2016-03-22T13:06:35.000+05:30,3,-73.96624755859375,40.767921447753906,-73.99231719970703,40.7494010925293,N,1813
id2904998,2,2016-06-23T10:05:32.000+05:30,2016-06-23T10:24:11.000+05:30,1,-73.96163177490234,40.76850128173828,-73.9892349243164,40.714176177978516,N,1119
id3405803,2,2016-04-02T14:34:57.000+05:30,2016-04-02T14:40:57.000+05:30,1,-73.95684814453125,40.76662063598633,-73.93890380859375,40.79330825805664,N,360
id0645865,2,2016-01-01T03:49:48.000+05:30,2016-01-01T03:52:53.000+05:30,2,-73.9531478881836,40.79161834716797,-73.96820831298828,40.7972297668457,N,185
id3545530,2,2016-02-08T09:12:04.000+05:30,2016-02-08T09:21:41.000+05:30,1,-74.00646209716797,40.74386978149414,-74.0155029296875,40.711341857910156,N,577
id2139965,1,2016-01-08T17:13:21.000+05:30,2016-01-08T17:24:48.000+05:30,2,-74.00363159179688,40.71355438232422,-73.99139404296875,40.733306884765625,N,687
id1801685,1,2016-02-12T20:59:59.000+05:30,2016-02-12T21:04:06.000+05:30,1,-73.97593688964844,40.751953125,-73.98368072509766,40.74092483520508,N,247
id2004798,2,2016-06-12T14:38:15.000+05:30,2016-06-12T14:57:04.000+05:30,2,-73.98253631591797,40.77220153808594,-73.98462677001953,40.7570686340332,N,1129
id3131928,2,2016-01-05T20:50:39.000+05:30,2016-01-05T20:55:38.000+05:30,2,-73.97845458984375,40.74130630493164,-73.97649383544922,40.73245620727539,N,299
id0301361,1,2016-04-19T10:59:31.000+05:30,2016-04-19T11:07:10.000+05:30,1,-73.95571899414062,40.77794647216797,-73.9620590209961,40.77314376831055,N,459
id3709717,2,2016-05-21T09:14:47.000+05:30,2016-05-21T09:25:23.000+05:30,1,-73.99890899658203,40.761070251464844,-73.96038055419922,40.80387878417969,N,636
id0131920,2,2016-02-13T17:24:28.000+05:30,2016-02-13T17:56:13.000+05:30,1,-73.9966049194336,40.72550964355469,-73.9962387084961,40.72579574584961,N,1905
id2873647,1,2016-01-18T12:54:42.000+05:30,2016-01-18T13:05:22.000+05:30,1,-73.9800033569336,40.785667419433594,-73.9644775390625,40.77593231201172,N,640
id3949616,1,2016-04-28T08:51:07.000+05:30,2016-04-28T09:05:25.000+05:30,1,-73.99087524414062,40.75617980957031,-73.97404479980469,40.75735855102539,N,858
id1773809,2,2016-05-21T19:23:02.000+05:30,2016-05-21T19:27:20.000+05:30,1,-73.95514678955078,40.77324295043945,-73.95890045166016,40.78060531616211,N,258
id3630882,1,2016-01-17T00:24:42.000+05:30,2016-01-17T00:32:30.000+05:30,2,-73.97383117675781,40.76376724243164,-73.99476623535156,40.76020812988281,N,468
id0868843,2,2016-03-20T13:55:05.000+05:30,2016-03-20T14:02:25.000+05:30,2,-74.00232696533203,40.73981857299805,-73.99761962890625,40.756568908691406,N,440
id3806962,2,2016-01-01T15:48:58.000+05:30,2016-01-01T15:53:38.000+05:30,6,-74.00536346435547,40.72233963012695,-73.99469757080078,40.74013900756836,N,280
id1256619,1,2016-01-25T03:24:46.000+05:30,2016-01-25T03:35:40.000+05:30,1,-73.99900817871094,40.7280158996582,-73.97809600830078,40.71750259399414,N,654
id3940741,1,2016-01-26T17:50:27.000+05:30,2016-01-26T18:04:19.000+05:30,1,-73.98465728759766,40.76844024658203,-73.97484588623047,40.782867431640625,N,832
id1135189,1,2016-06-14T09:27:37.000+05:30,2016-06-14T09:49:21.000+05:30,1,-74.00016784667969,40.73453140258789,-73.99114990234375,40.750877380371094,N,1304
id0381402,1,2016-04-21T20:51:09.000+05:30,2016-04-21T21:04:00.000+05:30,2,-73.9906005859375,40.71868133544922,-73.95669555664062,40.7172737121582,N,771
id3607196,2,2016-01-26T11:22:27.000+05:30,2016-01-26T12:20:57.000+05:30,1,-74.01725006103516,40.70847702026367,-73.97992706298828,40.761356353759766,N,3510
id0544194,1,2016-06-09T19:45:26.000+05:30,2016-06-09T19:51:55.000+05:30,1,-73.96849822998047,40.764888763427734,-73.96310424804688,40.76897430419922,N,389
id1138893,1,2016-01-29T12:21:51.000+05:30,2016-01-29T12:25:59.000+05:30,1,-73.96092987060547,40.76923370361328,-73.96497344970703,40.766536712646484,N,248
id0473184,2,2016-01-14T18:16:30.000+05:30,2016-01-14T18:19:37.000+05:30,6,-73.94530487060547,40.77412033081055,-73.95416259765625,40.778987884521484,N,187
id2672200,1,2016-03-08T10:59:46.000+05:30,2016-03-08T11:21:50.000+05:30,1,-73.96432495117188,40.77359390258789,-73.9897689819336,40.73848342895508,N,1324
id2775619,1,2016-01-09T23:04:27.000+05:30,2016-01-09T23:19:51.000+05:30,2,-73.98694610595703,40.74774932861328,-73.97908782958984,40.787174224853516,N,924
id0779024,2,2016-05-17T17:32:23.000+05:30,2016-05-17T17:46:56.000+05:30,1,-73.9604263305664,40.77862548828125,-73.96560668945312,40.80550765991211,N,873
id2225999,2,2016-03-17T02:11:38.000+05:30,2016-03-17T02:22:37.000+05:30,2,-73.98839569091797,40.72880935668945,-74.00284576416016,40.749542236328125,N,659
id1001293,1,2016-05-07T01:40:15.000+05:30,2016-05-07T01:41:39.000+05:30,1,-73.97775268554688,40.7457389831543,-73.98106384277344,40.747047424316406,N,84
id2897593,2,2016-06-04T17:49:00.000+05:30,2016-06-04T18:01:54.000+05:30,1,-73.96279907226562,40.794429779052734,-73.97798156738281,40.78047180175781,N,774
id0320308,2,2016-05-10T19:15:25.000+05:30,2016-05-10T19:25:24.000+05:30,1,-73.9543228149414,40.78990173339844,-73.954345703125,40.77642059326172,N,599
id0654976,2,2016-05-21T14:35:19.000+05:30,2016-05-21T14:38:04.000+05:30,1,-73.9723892211914,40.79413986206055,-73.97782135009766,40.78704833984375,N,165
id1378596,2,2016-02-19T18:00:42.000+05:30,2016-02-19T18:07:29.000+05:30,1,-73.97833251953125,40.741600036621094,-73.98966217041016,40.738338470458984,N,407
id3783986,1,2016-06-24T23:16:30.000+05:30,2016-06-24T23:25:39.000+05:30,1,-74.003173828125,40.73298645019531,-74.00804138183594,40.711185455322266,N,549
id3609969,2,2016-02-20T16:13:17.000+05:30,2016-02-20T16:18:29.000+05:30,6,-74.00275421142578,40.73958969116211,-74.00265502929688,40.75041580200195,N,312
id0701532,1,2016-03-17T09:14:02.000+05:30,2016-03-17T09:42:52.000+05:30,1,-73.9608383178711,40.774757385253906,-73.97061157226562,40.75882339477539,N,1730
id3887413,2,2016-05-02T08:43:40.000+05:30,2016-05-02T09:07:16.000+05:30,1,-73.9582290649414,40.76469039916992,-74.0010986328125,40.714691162109375,N,1416
id0108955,1,2016-05-07T14:53:37.000+05:30,2016-05-07T15:03:30.000+05:30,4,-73.98527526855469,40.758243560791016,-74.0019760131836,40.73824691772461,N,593
id3275625,2,2016-03-18T10:28:22.000+05:30,2016-03-18T10:40:50.000+05:30,2,-73.98198699951172,40.772586822509766,-73.97193908691406,40.76605987548828,N,748
id3200728,2,2016-03-03T10:14:57.000+05:30,2016-03-03T10:32:51.000+05:30,1,-73.99588012695312,40.75918960571289,-73.97987365722656,40.75278091430664,N,1074
id0965307,2,2016-04-01T02:46:25.000+05:30,2016-04-01T02:52:56.000+05:30,1,-73.9860610961914,40.747161865234375,-73.98027038574219,40.73514938354492,N,391
id0422722,2,2016-05-11T13:49:33.000+05:30,2016-05-11T14:12:31.000+05:30,6,-74.01280975341797,40.70817947387695,-73.98497772216797,40.742088317871094,N,1378
id0020892,1,2016-05-18T11:50:47.000+05:30,2016-05-18T12:14:36.000+05:30,1,-73.9780502319336,40.754093170166016,-73.98485565185547,40.774192810058594,N,1429
id2778242,1,2016-02-13T10:27:22.000+05:30,2016-02-13T10:33:41.000+05:30,1,-73.99083709716797,40.755699157714844,-73.97616577148438,40.76387023925781,N,379
id0851262,1,2016-02-04T14:54:24.000+05:30,2016-02-04T15:06:26.000+05:30,1,-73.97095489501953,40.74805450439453,-73.98865509033203,40.75638198852539,N,722
id3741701,2,2016-06-26T14:03:08.000+05:30,2016-06-26T14:48:25.000+05:30,1,-73.87287902832031,40.774200439453125,-73.99579620361328,40.76435089111328,N,2717
id2512157,1,2016-05-23T07:50:34.000+05:30,2016-05-23T08:05:07.000+05:30,1,-73.98030853271484,40.781558990478516,-73.95867156982422,40.77833938598633,N,873
id1732495,2,2016-06-17T21:06:43.000+05:30,2016-06-17T21:26:23.000+05:30,2,-73.87088775634766,40.77381134033203,-73.8360366821289,40.70547866821289,N,1180
id2742829,2,2016-03-11T23:23:52.000+05:30,2016-03-11T23:27:34.000+05:30,2,-74.0090103149414,40.718631744384766,-74.01075744628906,40.717491149902344,N,222
id1647735,2,2016-06-04T21:58:59.000+05:30,2016-06-04T22:13:13.000+05:30,1,-73.93978118896484,40.7900505065918,-73.9163818359375,40.841957092285156,N,854
id2657420,1,2016-01-23T00:06:25.000+05:30,2016-01-23T00:27:55.000+05:30,1,-73.98210144042969,40.74590301513672,-73.99384307861328,40.683250427246094,N,1290
id1221003,2,2016-05-22T14:00:13.000+05:30,2016-05-22T14:03:49.000+05:30,2,-73.96476745605469,40.75566864013672,-73.9661865234375,40.762001037597656,N,216
id2930554,2,2016-04-20T11:28:49.000+05:30,2016-04-20T11:37:36.000+05:30,1,-73.97937774658203,40.76713180541992,-73.9721908569336,40.78131866455078,N,527
id2870933,2,2016-04-01T00:19:25.000+05:30,2016-04-01T00:22:39.000+05:30,2,-74.0028076171875,40.72358703613281,-73.99976348876953,40.73041534423828,N,194
id3129935,1,2016-02-16T13:48:52.000+05:30,2016-02-16T14:00:29.000+05:30,2,-73.9491195678711,40.78525924682617,-73.94694519042969,40.795745849609375,N,697
id0217206,2,2016-03-24T21:47:04.000+05:30,2016-03-24T21:56:07.000+05:30,1,-73.97509765625,40.754638671875,-73.99555206298828,40.73588943481445,N,543
id0249249,1,2016-01-20T01:22:11.000+05:30,2016-01-20T01:25:42.000+05:30,1,-73.98469543457031,40.75846862792969,-73.99248504638672,40.74494552612305,N,211
id3129705,2,2016-01-06T00:20:48.000+05:30,2016-01-06T00:24:43.000+05:30,1,-73.97271728515625,40.7493896484375,-73.96711730957031,40.75661849975586,N,235
id1556806,1,2016-02-03T07:23:38.000+05:30,2016-02-03T07:35:43.000+05:30,1,-73.98731994628906,40.76850509643555,-73.97409057617188,40.75982666015625,N,725
id2823249,2,2016-04-12T19:57:30.000+05:30,2016-04-12T20:10:34.000+05:30,1,-73.98505401611328,40.75328063964844,-73.99092102050781,40.77091598510742,N,784
id1937747,2,2016-03-08T07:36:06.000+05:30,2016-03-08T07:40:08.000+05:30,6,-73.99313354492188,40.76785659790039,-73.98301696777344,40.76774597167969,N,242
id1175263,1,2016-04-16T17:17:56.000+05:30,2016-04-16T17:29:43.000+05:30,1,-73.97830963134766,40.75347137451172,-73.99158477783203,40.75004196166992,N,707
id1999486,1,2016-05-22T15:55:22.000+05:30,2016-05-22T16:05:45.000+05:30,2,-73.98224639892578,40.7622184753418,-73.9957504272461,40.74399185180664,N,623
id1503926,1,2016-02-11T21:10:20.000+05:30,2016-02-11T21:23:07.000+05:30,1,-73.99717712402344,40.722015380859375,-73.96521759033203,40.716880798339844,N,767
id3885431,1,2016-03-02T23:41:50.000+05:30,2016-03-03T00:10:43.000+05:30,2,-73.78826141357422,40.647361755371094,-74.0074462890625,40.57719039916992,N,1733
id2116614,2,2016-04-04T19:14:50.000+05:30,2016-04-04T19:17:40.000+05:30,1,-73.97509765625,40.76512145996094,-73.97074890136719,40.760589599609375,N,170
id0704699,1,2016-02-16T15:51:08.000+05:30,2016-02-16T16:01:14.000+05:30,1,-73.99104309082031,40.74491500854492,-73.97962188720703,40.76060485839844,N,606
id0909228,1,2016-05-08T15:02:28.000+05:30,2016-05-08T15:17:54.000+05:30,1,-73.98851013183594,40.74293518066406,-74.0106201171875,40.723506927490234,Y,926
id0846940,2,2016-05-09T14:07:50.000+05:30,2016-05-09T14:32:38.000+05:30,1,-74.00293731689453,40.72832107543945,-73.97522735595703,40.7445182800293,N,1488
id2584470,1,2016-06-10T00:51:41.000+05:30,2016-06-10T01:07:31.000+05:30,1,-74.0003890991211,40.732421875,-73.9554443359375,40.765743255615234,N,950
id1936858,1,2016-02-02T18:16:05.000+05:30,2016-02-02T18:18:47.000+05:30,1,-73.96829223632812,40.79678726196289,-73.9622573852539,40.80226135253906,N,162
id2702727,1,2016-03-04T19:58:36.000+05:30,2016-03-04T20:07:52.000+05:30,1,-74.00677490234375,40.716182708740234,-73.9925308227539,40.72407150268555,N,556
id1074936,1,2016-05-29T23:55:03.000+05:30,2016-05-30T00:00:21.000+05:30,1,-73.971923828125,40.74735641479492,-73.97999572753906,40.733524322509766,N,318
id1613182,2,2016-02-25T21:36:30.000+05:30,2016-02-25T21:56:09.000+05:30,1,-74.00566864013672,40.717796325683594,-73.97205352783203,40.7473258972168,N,1179
id2310579,1,2016-01-22T11:11:14.000+05:30,2016-01-22T11:37:41.000+05:30,1,-74.00289154052734,40.74477767944336,-73.96363830566406,40.765777587890625,N,1587
id3783123,2,2016-01-25T17:06:05.000+05:30,2016-01-25T17:32:20.000+05:30,5,-73.87091064453125,40.77381896972656,-73.94096374511719,40.81591033935547,N,1575
id1979413,2,2016-06-26T18:35:51.000+05:30,2016-06-26T18:46:21.000+05:30,5,-74.00550079345703,40.709388732910156,-73.98052215576172,40.7217903137207,N,630
id0567555,2,2016-01-13T22:37:39.000+05:30,2016-01-13T22:53:45.000+05:30,3,-73.9788818359375,40.723960876464844,-73.94206237792969,40.79539108276367,N,966
id2034134,1,2016-01-26T10:10:07.000+05:30,2016-01-26T10:18:40.000+05:30,1,-74.0062026977539,40.734130859375,-73.99443054199219,40.73639678955078,N,513
id3152592,2,2016-02-25T12:25:30.000+05:30,2016-02-25T12:30:11.000+05:30,2,-73.98873901367188,40.75185775756836,-73.98373413085938,40.75286102294922,N,281
id0856966,2,2016-04-25T10:50:04.000+05:30,2016-04-25T11:04:37.000+05:30,1,-73.99030303955078,40.7567138671875,-73.95669555664062,40.76800537109375,N,873
id2235544,1,2016-01-12T21:53:05.000+05:30,2016-01-12T21:57:01.000+05:30,1,-73.94441223144531,40.7147331237793,-73.94482421875,40.7255859375,N,236
id1623771,2,2016-03-10T11:33:42.000+05:30,2016-03-10T11:51:11.000+05:30,1,-74.00092315673828,40.73185348510742,-73.98172760009766,40.74945068359375,N,1049
id3234283,2,2016-03-21T07:38:45.000+05:30,2016-03-21T07:43:37.000+05:30,1,-73.94727325439453,40.7799186706543,-73.95586395263672,40.77961349487305,N,292
id1559226,2,2016-06-04T16:50:24.000+05:30,2016-06-04T17:11:57.000+05:30,1,-74.01575469970703,40.71088409423828,-73.97891998291016,40.75048828125,N,1293
id0761430,2,2016-06-05T21:12:30.000+05:30,2016-06-05T21:19:20.000+05:30,2,-73.98609924316406,40.76210021972656,-73.96864318847656,40.75600051879883,N,410
id1174904,2,2016-02-20T21:20:40.000+05:30,2016-02-20T21:23:19.000+05:30,5,-73.9714126586914,40.750911712646484,-73.97669219970703,40.74375915527344,N,159
id2357219,2,2016-06-08T21:29:57.000+05:30,2016-06-08T21:48:45.000+05:30,1,-73.98532104492188,40.758026123046875,-74.01719665527344,40.711570739746094,N,1128
id2560160,2,2016-02-14T10:59:09.000+05:30,2016-02-14T11:06:03.000+05:30,1,-73.9916763305664,40.73782730102539,-73.97969055175781,40.76088333129883,N,414
id0244490,2,2016-03-12T09:04:16.000+05:30,2016-03-12T09:26:15.000+05:30,1,-73.98551177978516,40.76023864746094,-74.011474609375,40.714683532714844,N,1319
id0476703,1,2016-03-01T16:31:02.000+05:30,2016-03-01T16:42:23.000+05:30,1,-73.9522705078125,40.82420349121094,-73.93804168701172,40.855506896972656,N,681
id0205616,2,2016-06-20T21:03:07.000+05:30,2016-06-20T21:06:03.000+05:30,1,-73.95951080322266,40.78268814086914,-73.96879577636719,40.770042419433594,N,176
id0015649,2,2016-01-22T23:11:19.000+05:30,2016-01-22T23:21:06.000+05:30,2,-73.97834014892578,40.74544143676758,-73.98726654052734,40.755672454833984,N,587
id1622754,2,2016-02-01T20:46:25.000+05:30,2016-02-01T21:20:55.000+05:30,1,-73.98249816894531,40.74781036376953,-74.00965881347656,40.707855224609375,N,2070
id3523588,1,2016-06-13T20:56:29.000+05:30,2016-06-13T21:11:50.000+05:30,1,-73.78362274169922,40.64864730834961,-73.8487319946289,40.738868713378906,N,921
id0477521,1,2016-02-19T04:03:38.000+05:30,2016-02-19T04:12:42.000+05:30,1,-74.00643157958984,40.733543395996094,-73.97808837890625,40.736488342285156,N,544
id0132454,2,2016-05-09T14:08:02.000+05:30,2016-05-09T14:30:42.000+05:30,1,-73.97605895996094,40.74472427368164,-74.00978088378906,40.722320556640625,N,1360
id0331003,2,2016-04-15T07:38:09.000+05:30,2016-04-15T07:41:22.000+05:30,1,-73.9638671875,40.773738861083984,-73.95649719238281,40.78403091430664,N,193
id1381183,1,2016-02-17T07:30:21.000+05:30,2016-02-17T07:38:24.000+05:30,1,-73.96463012695312,40.769718170166016,-73.94686889648438,40.7719841003418,N,483
id3757027,2,2016-06-05T22:54:49.000+05:30,2016-06-05T23:06:04.000+05:30,1,-73.97545623779297,40.752559661865234,-74.010498046875,40.70457077026367,N,675
id3843842,2,2016-06-28T23:31:21.000+05:30,2016-06-28T23:46:11.000+05:30,1,-73.9814682006836,40.77880096435547,-73.9405517578125,40.81439971923828,N,890
id1937195,1,2016-06-16T08:21:41.000+05:30,2016-06-16T08:44:28.000+05:30,1,-74.0094223022461,40.71282196044922,-73.9813461303711,40.75381088256836,N,1367
id1111113,2,2016-02-01T14:47:10.000+05:30,2016-02-01T15:18:57.000+05:30,1,-74.00392150878906,40.74222183227539,-73.95729064941406,40.80521011352539,N,1907
id2463093,2,2016-01-17T00:55:08.000+05:30,2016-01-17T01:13:36.000+05:30,1,-74.00035095214844,40.73011016845703,-73.9781494140625,40.78047180175781,N,1108
id3514394,2,2016-03-31T12:06:41.000+05:30,2016-03-31T12:16:01.000+05:30,1,-73.96936798095703,40.763267517089844,-73.95220184326172,40.78472900390625,N,560
id0736521,1,2016-04-16T01:23:19.000+05:30,2016-04-16T01:29:16.000+05:30,2,-73.95697784423828,40.714599609375,-73.9536361694336,40.728885650634766,N,357
